0.0039062,-0.0078125,-0.95312,0.0023736,-0.0064226,-0.0068415
0.0078125,-0.019531,-0.96094,0.0018849,-0.0086566,-0.010821
0.0039062,-0.0039062,-0.94922,0.0065622,-0.0076094,-0.0078188
0,-0.0039062,-0.94531,0.0045377,-0.0030717,-0.009983
0.0039062,0,-0.96094,0.0055151,-0.005166,-0.0095641
0.0039062,-0.0078125,-0.94922,0.0071905,-0.00048868,-0.0076792
0,-0.011719,-0.95312,0.0038396,-0.0011868,-0.0083773
0.0039062,-0.0078125,-0.91797,0.0066321,-0.0018849,-0.010332
0.0039062,-0.0039062,-0.94922,0.0059339,-0.0011868,-0.0085868
0,-0.0078125,-0.95312,0.0035604,-0.0027924,-0.0090056
0.0078125,-0.011719,-0.95312,0.0045377,-0.0028623,-0.008517
0.0039062,-0.0078125,-0.96094,0.0055849,-0.0039094,-0.008517
0.0078125,0,-0.96094,0.0042585,-0.0032811,-0.0097736
0.0039062,-0.011719,-0.96484,0.005166,0.00020943,-0.017453
0.023438,-0.03125,-0.97266,0.0074698,0.005166,-0.018709
0.0039062,-0.019531,-0.94141,0.012985,0.019128,-0.079236
-0.046875,0.050781,-0.94531,0.018081,0.030368,-0.2153
0.011719,-0.03125,-0.0039062,-0.043911,0.069671,-0.046424
0.10938,-0.11328,-0.98047,-0.087054,0.17341,-0.17948
0.054688,0.023438,-1.0039,-0.091522,0.20839,-0.22542
0.058594,0.011719,-1.0273,-0.079515,0.57873,-0.02597
0.125,-0.0039062,-0.96875,0.18786,0.26891,0.14674
0.17188,0.019531,-0.89844,0.22242,0.3013,0.11156
0.11328,-0.042969,-1.0078,0.19219,0.27827,0.12699
0.097656,-0.11719,-1.0078,0.21984,0.34396,0.10095
0.28516,-0.019531,-0.91406,0.27324,0.51814,-0.022689
0.28906,-0.0625,-0.89844,0.33014,0.50494,0.027506
0.29297,-0.12109,-0.91797,0.38501,0.56547,-0.011658
0.28125,-0.15234,-0.92188,0.38613,0.64896,-0.046494
0.44922,-0.15625,-0.88672,0.20804,0.71445,-0.1265
0.44922,-0.14062,-0.85547,0.17711,0.74,-0.17516
0.42969,-0.15234,-0.85547,0.085937,0.71131,-0.18353
-0.59766,-0.078125,-0.84375,-0.063877,0.56149,-0.23847
0.49219,-0.042969,-0.77734,-0.098294,0.43297,-0.17627
0.53125,-0.046875,-0.80859,-0.10877,0.40763,-0.12768
0.58203,-0.050781,-0.82422,-0.080771,0.37677,-0.089079
0.59766,-0.074219,-0.91406,-0.057594,0.38138,-0.046145
0.62109,-0.10938,-0.875,-0.064855,0.4796,-0.0185
0.99609,-0.0039062,-0.0039062,-6.9811e-05,-6.9811e-05,0.017662
0.56641,-0.14453,-0.80078,-0.13041,0.96367,0.023666
0.57812,-0.085938,-0.6875,-0.21655,-6.9811e-05,-6.9811e-05
0.61328,-0.070312,-0.64062,0,0,0
0.64844,-0.066406,-0.73047,0,0,0
0.66406,-0.050781,-0.73828,0.066251,0.072185,0.16175
0.66797,-0.09375,-0.76562,0.066251,0.072185,0.16175
0.66016,-0.058594,-0.76953,0.066251,0.072185,0.16175
0.66406,-0.0625,-0.75,0.066251,0.072185,0.16175
0.70312,-0.046875,-0.72656,0.066251,0.072185,0.16175
0.73828,-0.035156,-0.71094,0.066251,0.072185,0.16175
0.75391,-0.027344,-0.71484,0.066251,0.072185,0.16175
0.73828,-0.0625,-0.73438,0.066251,0.072185,0.16175
0.73047,-0.046875,-0.66797,0.066251,0.072185,0.16175
0.78516,0,-0.56641,0.066251,0.072185,0.16175
0.79297,-0.050781,-0.58984,0.066251,0.072185,0.16175
0.78516,-0.015625,-0.625,0.066251,0.072185,0.16175
0.77734,0.0078125,-0.55078,0.066251,0.072185,0.16175
0.83984,0.035156,-0.41406,0.066251,0.072185,0.16175
0.88281,0.054688,-0.31641,0.066251,0.072185,0.16175
0.90625,0.042969,-0.44141,0.066251,0.072185,0.16175
0.96094,0.042969,-0.34766,0.066251,0.072185,0.16175
0.89062,0.011719,-0.45312,0.066251,0.072185,0.16175
0.90234,0.0039062,-0.45312,0.066251,0.072185,0.16175
0.89453,-0.0078125,-0.43359,0.066251,0.072185,0.16175
0.88281,-0.019531,-0.41406,0.066251,0.072185,0.16175
0.87891,-0.042969,-0.36719,0.066251,0.072185,0.16175
0.90234,-0.0078125,-0.33984,0.066251,0.072185,0.16175
0.92578,0.015625,-0.33203,0.066251,0.072185,0.16175
0.96875,0.050781,-0.24609,0.066251,0.072185,0.16175
0.97266,0.039062,-0.26562,0.066251,0.072185,0.16175
0.94531,0.0039062,-0.3125,0.066251,0.072185,0.16175
0.92188,0.0078125,-0.24609,0.066251,0.072185,0.16175
0.95312,0.019531,-0.22656,0.066251,0.072185,0.16175
0.96094,0.0039062,-0.26562,0.066251,0.072185,0.16175
0.94922,-0.019531,-0.30469,0.066251,0.072185,0.16175
0.0078125,0,-0.21875,0.066251,0.072185,0.16175
1.0234,0.019531,-0.11328,0.066251,0.072185,0.16175
1.0039,-0.03125,-0.21875,0.066251,0.072185,0.16175
1.0039,-0.03125,-0.23047,0.066251,0.072185,0.16175
0.97656,-0.03125,-0.23047,0.066251,0.072185,0.16175
0.99219,-0.015625,-0.16797,0.066251,0.072185,0.16175
1.0156,0,-0.10547,0.066251,0.072185,0.16175
1.0234,-0.0078125,-0.14453,0.066251,0.072185,0.16175
1.0195,-0.011719,-0.22266,0.066251,0.072185,0.16175
0.0039062,-0.015625,-0.20703,0.066251,0.072185,0.16175
1.0195,0.0039062,-0.082031,0.066251,0.072185,0.16175
1.0195,0.011719,-0.042969,0.066251,0.072185,0.16175
1.0273,0.015625,-0.085938,0.066251,0.072185,0.16175
1.0312,0.015625,-0.078125,0.066251,0.072185,0.16175
1.0195,0,-0.14844,0.066251,0.072185,0.16175
1.0117,0.0039062,-0.14844,0.066251,0.072185,0.16175
1.0195,0.019531,-0.12109,0.066251,0.072185,0.16175
0,0.011719,-0.12891,0.066251,0.072185,0.16175
1,0.023438,-0.12109,0.066251,0.072185,0.16175
1.0039,0.015625,-0.082031,0.066251,0.072185,0.16175
0.99609,0,-0.125,0.066251,0.072185,0.16175
0.98828,0.0039062,-0.10938,0.066251,0.072185,0.16175
0.97656,0.019531,-0.097656,0.066251,0.072185,0.16175
0.99219,0,-0.11328,0.066251,0.072185,0.16175
0.96875,0,-0.13672,0.066251,0.072185,0.16175
1,0,-0.11719,0.066251,0.072185,0.16175
1.0195,0,-0.10156,0.066251,0.072185,0.16175
1.0195,0,-0.085938,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.11328,0.066251,0.072185,0.16175
1.0117,0.03125,-0.11328,0.066251,0.072185,0.16175
1.0234,0.0039062,-0.097656,0.066251,0.072185,0.16175
1,-0.019531,-0.082031,0.066251,0.072185,0.16175
0.99219,0,-0.09375,0.066251,0.072185,0.16175
0.99219,0.0039062,-0.074219,0.066251,0.072185,0.16175
1.0078,0.0078125,-0.046875,0.066251,0.072185,0.16175
1,0,-0.082031,0.066251,0.072185,0.16175
1.9961,0.0039062,-0.066406,0.066251,0.072185,0.16175
0.99609,-0.0078125,-0.046875,0.066251,0.072185,0.16175
0.98828,0.011719,-0.035156,0.066251,0.072185,0.16175
0.99219,0.011719,-0.023438,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.078125,0.066251,0.072185,0.16175
1.043,0.019531,-0.10938,0.066251,0.072185,0.16175
1.0352,0,-0.082031,0.066251,0.072185,0.16175
1.0234,0.0078125,-0.042969,0.066251,0.072185,0.16175
1.0234,0.0039062,-0.054688,0.066251,0.072185,0.16175
1.0273,0.015625,-0.050781,0.066251,0.072185,0.16175
1.0117,0.0078125,-0.054688,0.066251,0.072185,0.16175
1.0117,0.0078125,-0.046875,0.066251,0.072185,0.16175
1.0234,0.0039062,-0.0039062,0.066251,0.072185,0.16175
1.0234,0.0039062,-0.082031,0.066251,0.072185,0.16175
1.0273,0.0039062,-0.078125,0.066251,0.072185,0.16175
1.0234,0,-0.046875,0.066251,0.072185,0.16175
1.0117,0,-0.058594,0.066251,0.072185,0.16175
1.0117,0.0039062,-0.0625,0.066251,0.072185,0.16175
1.0039,0.0039062,-0.039062,0.066251,0.072185,0.16175
1.0078,0.0078125,-0.035156,0.066251,0.072185,0.16175
1.0039,0.0039062,-0.0625,0.066251,0.072185,0.16175
1.0195,0,-0.027344,0.066251,0.072185,0.16175
1.0234,-0.015625,-0.050781,0.066251,0.072185,0.16175
1.0078,0.97266,-0.066406,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.054688,0.066251,0.072185,0.16175
1.0039,0,-0.082031,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.054688,0.066251,0.072185,0.16175
1.0273,0,-0.050781,0.066251,0.072185,0.16175
1.0156,0.0039062,-0.085938,0.066251,0.072185,0.16175
1.0156,0,-0.10156,0.066251,0.072185,0.16175
1.0117,0,-0.078125,0.066251,0.072185,0.16175
1.0156,0,-0.074219,0.066251,0.072185,0.16175
1.0156,0.0039062,-0.035156,0.066251,0.072185,0.16175
1.0273,0.99219,-0.039062,0.066251,0.072185,0.16175
1.0234,-0.0039062,-0.019531,0.066251,0.072185,0.16175
1.0234,0,-0.046875,0.066251,0.072185,0.16175
1.0117,-0.0039062,-0.054688,0.066251,0.072185,0.16175
1.0039,0,-0.0625,0.066251,0.072185,0.16175
1.0039,0,-0.066406,0.066251,0.072185,0.16175
1.0117,0,-0.039062,0.066251,0.072185,0.16175
1.0195,0.0039062,-0.058594,0.066251,0.072185,0.16175
1.0195,0.99609,-0.042969,0.066251,0.072185,0.16175
1.0273,0.0039062,-0.054688,0.066251,0.072185,0.16175
1.0117,0,-0.0625,0.066251,0.072185,0.16175
1.0195,0.0039062,-0.074219,0.066251,0.072185,0.16175
1.0234,0.0039062,-0.070312,0.066251,0.072185,0.16175
1.0195,0.0078125,-0.054688,0.066251,0.072185,0.16175
1.0117,0.0078125,-0.058594,0.066251,0.072185,0.16175
1.0117,0.0078125,-0.042969,0.066251,0.072185,0.16175
1.0156,0.0039062,-0.046875,0.066251,0.072185,0.16175
1.0117,0.0039062,-0.046875,0.066251,0.072185,0.16175
1.0117,0.0078125,-0.066406,0.066251,0.072185,0.16175
1.0156,0.0039062,-0.058594,0.066251,0.072185,0.16175
1.0156,0.0039062,-0.10547,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.070312,0.066251,0.072185,0.16175
1.0117,0,-0.050781,0.066251,0.072185,0.16175
1.0039,0.0039062,-0.046875,0.066251,0.072185,0.16175
1.0039,0,-0.0625,0.066251,0.072185,0.16175
1.0156,-0.0078125,-0.042969,0.066251,0.072185,0.16175
1.0273,-0.0078125,-0.019531,0.066251,0.072185,0.16175
1.0273,-0.011719,-0.078125,0.066251,0.072185,0.16175
1.0195,0.98828,-0.082031,0.066251,0.072185,0.16175
1.0156,-0.011719,-0.070312,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.070312,0.066251,0.072185,0.16175
1.0078,-0.0078125,-0.046875,0.066251,0.072185,0.16175
1.0156,0,-0.0625,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.050781,0.066251,0.072185,0.16175
1.0195,0,-0.027344,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.070312,0.066251,0.072185,0.16175
1.0117,0.0078125,-0.066406,0.066251,0.072185,0.16175
1.0078,0,-0.066406,0.066251,0.072185,0.16175
1.0078,-0.023438,-0.058594,0.066251,0.072185,0.16175
1.0156,-0.011719,-0.0625,0.066251,0.072185,0.16175
1.0234,0,-0.015625,0.066251,0.072185,0.16175
1.0195,0,-0.039062,0.066251,0.072185,0.16175
1.0234,-0.011719,-0.054688,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.054688,0.066251,0.072185,0.16175
1.0078,-0.0039062,-0.058594,0.066251,0.072185,0.16175
1,-0.0039062,-0.046875,0.066251,0.072185,0.16175
1.0039,-0.0078125,-0.046875,0.066251,0.072185,0.16175
1.0195,0,-0.03125,0.066251,0.072185,0.16175
1.0195,-0.015625,-0.058594,0.066251,0.072185,0.16175
1.0156,0,-0.058594,0.066251,0.072185,0.16175
1.0156,-0.0078125,-0.054688,0.066251,0.072185,0.16175
1.0156,0,-0.0625,0.066251,0.072185,0.16175
1.0234,-0.0039062,-0.058594,0.066251,0.072185,0.16175
1.0273,0,-0.050781,0.066251,0.072185,0.16175
1.0234,-0.0039062,-0.046875,0.066251,0.072185,0.16175
1,0,-0.019531,0.066251,0.072185,0.16175
1.0078,-0.011719,-0.027344,0.066251,0.072185,0.16175
1.0078,-0.0039062,-0.050781,0.066251,0.072185,0.16175
1.0156,-0.0039062,-0.046875,0.066251,0.072185,0.16175
1.0117,-0.0078125,-0.070312,0.066251,0.072185,0.16175
1.0156,-0.0039062,-0.039062,0.066251,0.072185,0.16175
1.0156,-0.0078125,-0.035156,0.066251,0.072185,0.16175
1.0117,-0.0078125,-0.027344,0.066251,0.072185,0.16175
1.0156,-0.0039062,-0.027344,0.066251,0.072185,0.16175
1.0234,0,-0.035156,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.058594,0.066251,0.072185,0.16175
1.0156,0,-0.035156,0.066251,0.072185,0.16175
1.0078,0.99219,-0.042969,0.066251,0.072185,0.16175
1.0117,0,-0.046875,0.066251,0.072185,0.16175
1.0117,-0.0039062,-0.035156,0.066251,0.072185,0.16175
1.0195,-0.011719,-0.035156,0.066251,0.072185,0.16175
1.0273,-0.0039062,-0.039062,0.066251,0.072185,0.16175
1.0078,-0.0039062,-0.042969,0.066251,0.072185,0.16175
1.0039,-0.0039062,-0.039062,0.066251,0.072185,0.16175
1,0.0039062,-0.039062,0.066251,0.072185,0.16175
1.0078,-0.0039062,-0.019531,0.066251,0.072185,0.16175
1.0234,-0.0039062,-0.023438,0.066251,0.072185,0.16175
1.0195,-0.011719,-0.03125,0.066251,0.072185,0.16175
1.0195,-0.015625,-0.042969,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.027344,0.066251,0.072185,0.16175
1.0234,-0.0039062,-0.039062,0.066251,0.072185,0.16175
1.0156,0,-0.046875,0.066251,0.072185,0.16175
1.0117,-0.0078125,-0.027344,0.066251,0.072185,0.16175
1.0078,0,-0.03125,0.066251,0.072185,0.16175
1.0117,-0.0078125,-0.042969,0.066251,0.072185,0.16175
1.0117,0,-0.042969,0.066251,0.072185,0.16175
1.0234,-0.011719,-0.039062,0.066251,0.072185,0.16175
1.0234,0,-0.015625,0.066251,0.072185,0.16175
1.0273,-0.011719,-0.023438,0.066251,0.072185,0.16175
1.0273,-0.0078125,-0.039062,0.066251,0.072185,0.16175
1.0195,-0.0039062,-0.019531,0.066251,0.072185,0.16175
1.0156,-0.011719,-0.019531,0.066251,0.072185,0.16175
1.0117,-0.019531,-0.023438,0.066251,0.072185,0.16175
1.0195,-0.0078125,-0.03125,0.066251,0.072185,0.16175
1.0195,-0.011719,-0.035156,0.066251,0.072185,0.16175
1.0117,0,-0.042969,0.066251,0.072185,0.16175
1.0117,0.0039062,-0.042969,0.066251,0.072185,0.16175
1.0234,-0.0078125,-0.027344,0.066251,0.072185,0.16175
1.0156,0,-0.039062,0.066251,0.072185,0.16175
1.0273,-0.011719,-0.027344,0.066251,0.072185,0.16175
1.0078,-0.011719,-0.019531,0.066251,0.072185,0.16175
1.0039,-0.0078125,-0.027344,0.066251,0.072185,0.16175
1.0117,-0.0039062,-0.03125,0.066251,0.072185,0.16175
1.0195,-0.011719,-0.023438,0.066251,0.072185,0.16175
1.0234,-0.011719,-0.023438,0.066251,0.072185,0.16175
1.0195,-0.015625,-0.03125,0.066251,0.072185,0.16175
1.0117,-0.99219,-0.0078125,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.0078125,0.066251,0.072185,0.16175
1.0078,0.0039062,-0.035156,0.066251,0.072185,0.16175
1.0156,0,-0.019531,0.066251,0.072185,0.16175
1.0273,-0.011719,-0.035156,0.066251,0.072185,0.16175
1.0195,-0.0078125,-0.039062,0.066251,0.072185,0.16175
1.0195,0,-0.046875,0.066251,0.072185,0.16175
1.0156,-0.0078125,-0.046875,0.066251,0.072185,0.16175
1.0117,-0.011719,-0.03125,0.066251,0.072185,0.16175
1.0117,-0.011719,-0.042969,0.066251,0.072185,0.16175
1.0117,-0.023438,-0.035156,0.066251,0.072185,0.16175
1.0195,-0.0078125,-0.042969,0.066251,0.072185,0.16175
1.0234,-0.011719,-0.054688,0.066251,0.072185,0.16175
1.0039,-0.0039062,-0.046875,0.066251,0.072185,0.16175
0.99609,-0.0078125,-0.039062,0.066251,0.072185,0.16175
0.99219,-0.019531,-0.042969,0.066251,0.072185,0.16175
0.99219,-0.0078125,-0.078125,0.066251,0.072185,0.16175
1,-0.0078125,-0.085938,0.066251,0.072185,0.16175
1.0117,-0.011719,-0.11719,0.066251,0.072185,0.16175
1.0117,-0.015625,-0.13281,0.066251,0.072185,0.16175
1.0117,-0.011719,-0.11328,0.066251,0.072185,0.16175
1.0078,-0.99219,-0.17188,0.066251,0.072185,0.16175
1.0078,0,-0.14062,0.066251,0.072185,0.16175
1.0078,-0.023438,-0.14453,0.066251,0.072185,0.16175
0.99609,-0.027344,-0.16016,0.066251,0.072185,0.16175
0.98828,-0.035156,-0.17578,0.066251,0.072185,0.16175
0.98828,-0.027344,-0.16406,0.066251,0.072185,0.16175
0.98438,-0.019531,-0.21875,0.066251,0.072185,0.16175
0.98438,-0.03125,-0.22656,0.066251,0.072185,0.16175
0.99609,-0.027344,-0.23438,0.066251,0.072185,0.16175
0.98047,-0.042969,-0.26562,0.066251,0.072185,0.16175
0.96875,-0.035156,-0.25,0.066251,0.072185,0.16175
0.95703,-0.023438,-0.25391,0.066251,0.072185,0.16175
0.96094,-0.019531,-0.25391,0.066251,0.072185,0.16175
0.96875,-0.027344,-0.27734,0.066251,0.072185,0.16175
0.97266,-0.03125,-0.33203,0.066251,0.072185,0.16175
0.87891,-0.066406,-0.49219,0.066251,0.072185,0.16175
0.89453,-0.082031,-0.53516,0.066251,0.072185,0.16175
0.87109,-0.078125,-0.58203,0.066251,0.072185,0.16175
0.85547,-0.078125,-0.57031,0.066251,0.072185,0.16175
0.69531,-0.11328,-0.67969,0.066251,0.072185,0.16175
0.72266,-0.10156,-0.65625,0.066251,0.072185,0.16175
0.70312,-0.085938,-0.66016,0.066251,0.072185,0.16175
0.69922,-0.097656,-0.68359,0.066251,0.072185,0.16175
0.64062,-0.11719,-0.75391,0.066251,0.072185,0.16175
0.49609,-0.14844,-0.80859,0.066251,0.072185,0.16175
-0.51562,-0.11328,-0.75781,0.066251,0.072185,0.16175
0.46875,-0.10156,-0.78125,0.066251,0.072185,0.16175
0.19141,-0.10547,-0.875,0.066251,0.072185,0.16175
0.12891,-0.17188,-0.99219,0.066251,0.072185,0.16175
0.14062,-0.16016,-0.98047,0.066251,0.072185,0.16175
-0.054688,-0.12109,-0.96484,0.066251,0.072185,0.16175
-0.058594,-0.12109,-0.97656,0.066251,0.072185,0.16175
-0.039062,-0.14453,-0.92969,0.066251,0.072185,0.16175
-0.0625,-0.10938,-0.90625,0.066251,0.072185,0.16175
-0.097656,-0.10156,-0.94141,0.066251,0.072185,0.16175
-0.30469,-0.050781,-0.90234,0.066251,0.072185,0.16175
-0.30859,-0.035156,-0.89453,0.066251,0.072185,0.16175
-0.34375,-0.035156,-0.87109,0.066251,0.072185,0.16175
-0.39062,-0.0039062,-0.87891,0.066251,0.072185,0.16175
-0.44141,-0.03125,-0.87109,0.066251,0.072185,0.16175
-0.48047,-0.039062,-0.875,0.066251,0.072185,0.16175
-0.46094,-0.046875,-0.87109,0.066251,0.072185,0.16175
-0.42188,-0.023438,-0.80078,0.066251,0.072185,0.16175
-0.44531,-0.015625,-0.8125,0.066251,0.072185,0.16175
-0.45703,0,-0.78516,0.066251,0.072185,0.16175
-0.51562,0.023438,-0.8125,0.066251,0.072185,0.16175
-0.51953,0.019531,-0.81641,0.066251,0.072185,0.16175
-0.52344,0.0039062,-0.82422,0.066251,0.072185,0.16175
-0.51953,-0.0078125,-0.80859,0.066251,0.072185,0.16175
-0.50781,0,-0.77344,0.066251,0.072185,0.16175
-0.52344,0.0039062,-0.78906,0.066251,0.072185,0.16175
-0.57422,0.0078125,-0.76953,0.066251,0.072185,0.16175
-0.625,0.011719,-0.73828,0.066251,0.072185,0.16175
-0.625,0,-0.68359,0.066251,0.072185,0.16175
-0.59375,0.03125,-0.70703,0.066251,0.072185,0.16175
-0.61328,0.03125,-0.74609,0.066251,0.072185,0.16175
-0.73047,0.0078125,-0.62109,0.066251,0.072185,0.16175
-0.74609,0.019531,-0.54688,0.066251,0.072185,0.16175
-0.76953,0.046875,-0.55859,0.066251,0.072185,0.16175
-0.78125,0.046875,-0.55469,0.066251,0.072185,0.16175
-0.85547,0.03125,-0.40625,0.066251,0.072185,0.16175
-0.88672,0.019531,-0.42578,0.066251,0.072185,0.16175
-0.90625,-0.0039062,-0.36328,0.066251,0.072185,0.16175
-1.0195,-0.0078125,-0.0625,0.066251,0.072185,0.16175
-0.97266,-0.027344,-0.30078,0.066251,0.072185,0.16175
